store_id,item_id,model,MAE,RMSE,WAPE_percent
CA_1,HOBBIES_1_017,28-Day Mean,1.329081632653061,1.8094846486990575,95.4212454212454
CA_1,HOBBIES_1_017,Weekday Mean,1.3571428571428572,1.8224786888818678,97.43589743589743
CA_1,HOBBIES_1_018,Last Value,0.0,0.0,
CA_1,HOBBIES_1_018,Seasonal Naive 28,0.0,0.0,
CA_1,HOBBIES_1_018,28-Day Mean,0.0,0.0,
CA_1,HOBBIES_1_018,Weekday Mean,0.0,0.0,
CA_1,HOBBIES_1_019,Last Value,10.214285714285714,13.554124306434765,100.0
CA_1,HOBBIES_1_019,Seasonal Naive 28,10.964285714285714,14.206386893627407,107.34265734265733
CA_1,HOBBIES_1_019,28-Day Mean,6.239795918367347,9.933773046470083,61.08891108891108
CA_1,HOBBIES_1_019,Weekday Mean,7.125,11.057479692174756,69.75524475524476
CA_1,HOBBIES_1_020,Last Value,0.21428571428571427,0.4629100498862757,100.0
CA_1,HOBBIES_1_020,Seasonal Naive 28,0.25,0.5,116.66666666666667
CA_1,HOBBIES_1_020,28-Day Mean,0.35714285714285715,0.411877235523957,166.66666666666669
CA_1,HOBBIES_1_020,Weekday Mean,0.3392857142857143,0.4091585441924857,158.33333333333331
CA_1,HOBBIES_1_021,Last Value,0.8571428571428571,0.9636241116594315,200.0
CA_1,HOBBIES_1_021,Seasonal Naive 28,0.8571428571428571,1.5811388300841898,200.0
CA_1,HOBBIES_1_021,28-Day Mean,0.6734693877551022,0.7889543583705186,157.1428571428572
CA_1,HOBBIES_1_021,Weekday Mean,0.7857142857142857,0.9413610966498,183.33333333333331
CA_1,HOBBIES_1_022,Last Value,0.4642857142857143,0.8660254037844386,100.0
CA_1,HOBBIES_1_022,Seasonal Naive 28,0.6785714285714286,0.9819805060619657,146.15384615384613
CA_1,HOBBIES_1_022,28-Day Mean,0.5663265306122449,0.7388628880563285,121.97802197802199
CA_1,HOBBIES_1_022,Weekday Mean,0.6160714285714286,0.8608550566567107,132.69230769230768
CA_1,HOBBIES_1_023,Last Value,1.8928571428571428,2.1630005613895316,135.8974358974359
CA_1,HOBBIES_1_023,Seasonal Naive 28,1.1071428571428572,1.5698043554168508,79.48717948717949
CA_1,HOBBIES_1_023,28-Day Mean,1.1479591836734693,1.543584484641022,82.41758241758241
CA_1,HOBBIES_1_023,Weekday Mean,1.0,1.4469796128487782,71.7948717948718
CA_1,HOBBIES_1_024,Last Value,0.10714285714285714,0.4225771273642583,100.0
CA_1,HOBBIES_1_024,Seasonal Naive 28,0.17857142857142858,0.5,166.66666666666669
CA_1,HOBBIES_1_024,28-Day Mean,0.16836734693877548,0.41032590332414487,157.1428571428571
CA_1,HOBBIES_1_024,Weekday Mean,0.2767857142857143,0.45069390943299864,258.33333333333337
CA_1,HOBBIES_1_025,Last Value,0.7142857142857143,0.8451542547285166,111.11111111111111
CA_1,HOBBIES_1_025,Seasonal Naive 28,0.8214285714285714,1.0856202966836188,127.77777777777777
CA_1,HOBBIES_1_025,28-Day Mean,0.6811224489795921,0.773443136703847,105.95238095238098
CA_1,HOBBIES_1_025,Weekday Mean,0.7053571428571429,0.7933878532686808,109.72222222222223
CA_1,HOBBIES_1_026,Last Value,0.75,0.8660254037844386,300.0
CA_1,HOBBIES_1_026,Seasonal Naive 28,0.32142857142857145,0.5669467095138409,128.57142857142858
CA_1,HOBBIES_1_026,28-Day Mean,0.3571428571428571,0.4344830378784443,142.85714285714283
CA_1,HOBBIES_1_026,Weekday Mean,0.3482142857142857,0.4531634835874829,139.28571428571428
CA_1,HOBBIES_1_027,Last Value,0.35714285714285715,0.7071067811865476,100.0
CA_1,HOBBIES_1_027,Seasonal Naive 28,0.39285714285714285,0.6813851438692469,110.00000000000001
CA_1,HOBBIES_1_027,28-Day Mean,0.5561224489795917,0.6196196990320526,155.71428571428567
CA_1,HOBBIES_1_027,Weekday Mean,0.6071428571428571,0.6862813875205585,170.0
CA_1,HOBBIES_1_028,Last Value,1.3214285714285714,1.4516001023501126,194.73684210526315
CA_1,HOBBIES_1_028,Seasonal Naive 28,0.6785714285714286,0.8660254037844386,100.0
CA_1,HOBBIES_1_028,28-Day Mean,0.5255102040816327,0.6018678409411683,77.4436090225564
CA_1,HOBBIES_1_028,Weekday Mean,0.5892857142857143,0.7055266523263718,86.8421052631579
CA_1,HOBBIES_1_029,Last Value,2.5,2.878491668515698,152.17391304347828
CA_1,HOBBIES_1_029,Seasonal Naive 28,1.3571428571428572,1.8126539343499315,82.6086956521739
CA_1,HOBBIES_1_029,28-Day Mean,1.4591836734693877,1.6536909861128892,88.81987577639751
CA_1,HOBBIES_1_029,Weekday Mean,1.3839285714285714,1.648863244784115,84.23913043478261
CA_1,HOBBIES_1_030,Last Value,15.142857142857142,16.61324772583615,246.51162790697674
CA_1,HOBBIES_1_030,Seasonal Naive 28,6.678571428571429,9.159304402783933,108.72093023255813
CA_1,HOBBIES_1_030,28-Day Mean,6.290816326530613,7.458815493858832,102.40863787375416
CA_1,HOBBIES_1_030,Weekday Mean,6.544642857142857,7.7707096568735965,106.54069767441861
CA_1,HOBBIES_1_031,Last Value,0.25,0.5,100.0
CA_1,HOBBIES_1_031,Seasonal Naive 28,0.5357142857142857,0.823754471047914,214.28571428571428
CA_1,HOBBIES_1_031,28-Day Mean,0.4642857142857143,0.46838846602157147,185.71428571428572
CA_1,HOBBIES_1_031,Weekday Mean,0.5,0.5448623679425842,200.0
CA_1,HOBBIES_1_032,Last Value,2.892857142857143,4.523746866734004,100.0
CA_1,HOBBIES_1_032,Seasonal Naive 28,5.142857142857143,8.154753215150045,177.77777777777777
CA_1,HOBBIES_1_032,28-Day Mean,3.0918367346938775,3.618793067488955,106.87830687830689
CA_1,HOBBIES_1_032,Weekday Mean,3.580357142857143,4.622586242724799,123.76543209876543
CA_1,HOBBIES_1_033,Last Value,0.17857142857142858,0.4225771273642583,100.0
CA_1,HOBBIES_1_033,Seasonal Naive 28,0.5357142857142857,0.944911182523068,300.0
CA_1,HOBBIES_1_033,28-Day Mean,0.5459183673469388,0.5486532677049006,305.71428571428567
CA_1,HOBBIES_1_033,Weekday Mean,0.41964285714285715,0.479490056503484,235.0
CA_1,HOBBIES_1_034,Last Value,0.5714285714285714,0.9636241116594315,100.0
CA_1,HOBBIES_1_034,Seasonal Naive 28,0.8928571428571429,1.2955969390869324,156.25
CA_1,HOBBIES_1_034,28-Day Mean,0.7168367346938773,0.7832754356950468,125.44642857142854
CA_1,HOBBIES_1_034,Weekday Mean,0.8125,0.9554823015479819,142.1875
CA_1,HOBBIES_1_035,Last Value,0.25,0.5,100.0
CA_1,HOBBIES_1_035,Seasonal Naive 28,0.2857142857142857,0.5345224838248488,114.28571428571428
CA_1,HOBBIES_1_035,28-Day Mean,0.26785714285714285,0.48313390208816726,107.14285714285714
CA_1,HOBBIES_1_035,Weekday Mean,0.30357142857142855,0.5110388579019352,121.42857142857142
CA_1,HOBBIES_1_036,Last Value,1.0,1.9456912102680337,100.0
CA_1,HOBBIES_1_036,Seasonal Naive 28,0.9642857142857143,1.5698043554168508,96.42857142857143
CA_1,HOBBIES_1_036,28-Day Mean,1.1734693877551021,1.7146576977368293,117.34693877551021
CA_1,HOBBIES_1_036,Weekday Mean,1.2767857142857142,1.7384825074102495,127.67857142857142
CA_1,HOBBIES_1_037,Last Value,0.6071428571428571,0.823754471047914,89.47368421052632
CA_1,HOBBIES_1_037,Seasonal Naive 28,0.7857142857142857,1.0690449676496976,115.78947368421053
CA_1,HOBBIES_1_037,28-Day Mean,0.625,0.7618117502750551,92.10526315789474
CA_1,HOBBIES_1_037,Weekday Mean,0.5892857142857143,0.7849021777084254,86.8421052631579
CA_1,HOBBIES_1_038,Last Value,0.5714285714285714,1.1019463300386794,100.0
CA_1,HOBBIES_1_038,Seasonal Naive 28,0.7857142857142857,1.1019463300386794,137.5
CA_1,HOBBIES_1_038,28-Day Mean,0.6938775510204083,0.9529760045804525,121.42857142857144
CA_1,HOBBIES_1_038,Weekday Mean,0.6339285714285714,0.9294295485480789,110.9375
CA_1,HOBBIES_1_039,Last Value,0.17857142857142858,0.4225771273642583,100.0
CA_1,HOBBIES_1_039,Seasonal Naive 28,0.35714285714285715,0.6546536707079771,200.0
CA_1,HOBBIES_1_039,28-Day Mean,0.29336734693877553,0.3829930462415574,164.2857142857143
CA_1,HOBBIES_1_039,Weekday Mean,0.32142857142857145,0.43042752832835535,180.0
CA_1,HOBBIES_1_040,Last Value,1.0,1.4638501094227998,100.0
CA_1,HOBBIES_1_040,Seasonal Naive 28,0.8571428571428571,1.224744871391589,85.71428571428571
CA_1,HOBBIES_1_040,28-Day Mean,0.8877551020408162,1.0903098230338393,88.77551020408163
CA_1,HOBBIES_1_040,Weekday Mean,0.9196428571428571,1.0436885140144612,91.96428571428571
CA_1,HOBBIES_1_041,Last Value,0.9285714285714286,0.9636241116594315,433.3333333333333
CA_1,HOBBIES_1_041,Seasonal Naive 28,0.4642857142857143,0.823754471047914,216.66666666666666
CA_1,HOBBIES_1_041,28-Day Mean,0.44387755102040816,0.5680704900209594,207.14285714285717
CA_1,HOBBIES_1_041,Weekday Mean,0.4642857142857143,0.6196196990320526,216.66666666666666
CA_1,HOBBIES_1_042,Last Value,0.5714285714285714,1.0350983390135313,100.0
CA_1,HOBBIES_1_042,Seasonal Naive 28,0.6428571428571429,1.1019463300386794,112.5
CA_1,HOBBIES_1_042,28-Day Mean,0.6326530612244896,0.8748177652797064,110.71428571428568
CA_1,HOBBIES_1_042,Weekday Mean,0.7053571428571429,0.9342204542520235,123.4375
CA_1,HOBBIES_1_043,Last Value,1.6428571428571428,2.7386127875258306,100.0
CA_1,HOBBIES_1_043,Seasonal Naive 28,1.9642857142857142,2.921594476602509,119.56521739130434
CA_1,HOBBIES_1_043,28-Day Mean,2.0663265306122445,2.2937915319044877,125.77639751552793
CA_1,HOBBIES_1_043,Weekday Mean,2.375,2.7398351097413562,144.56521739130434
CA_1,HOBBIES_1_044,Last Value,0.5,1.2817398889233114,100.0
CA_1,HOBBIES_1_044,Seasonal Naive 28,0.75,1.3758114488755873,150.0
CA_1,HOBBIES_1_044,28-Day Mean,0.6377551020408163,1.1936267833620289,127.55102040816327
CA_1,HOBBIES_1_044,Weekday Mean,0.6785714285714286,1.1952286093343936,135.71428571428572
CA_1,HOBBIES_1_045,Last Value,0.25,0.6267831705280087,100.0
CA_1,HOBBIES_1_045,Seasonal Naive 28,0.42857142857142855,0.7071067811865476,171.42857142857142
CA_1,HOBBIES_1_045,28-Day Mean,0.45663265306122447,0.5791883835795305,182.6530612244898
CA_1,HOBBIES_1_045,Weekday Mean,0.5803571428571429,0.7133922984085064,232.14285714285717
CA_1,HOBBIES_1_046,Last Value,0.9642857142857143,1.267731382092775,100.0
CA_1,HOBBIES_1_046,Seasonal Naive 28,1.1071428571428572,1.3228756555322954,114.81481481481481
CA_1,HOBBIES_1_046,28-Day Mean,0.7142857142857143,0.8601138984851638,74.07407407407408
CA_1,HOBBIES_1_046,Weekday Mean,0.7410714285714286,0.9026251397214365,76.85185185185185
CA_1,HOBBIES_1_047,Last Value,1.1428571428571428,2.591193878173865,100.0
CA_1,HOBBIES_1_047,Seasonal Naive 28,1.0357142857142858,2.3679406363215394,90.625
CA_1,HOBBIES_1_047,28-Day Mean,1.158163265306122,2.545754769599534,101.33928571428568
CA_1,HOBBIES_1_047,Weekday Mean,1.1696428571428572,2.457677475062294,102.34375
CA_1,HOBBIES_1_048,Last Value,9.714285714285714,15.01903554065402,61.81818181818181
CA_1,HOBBIES_1_048,Seasonal Naive 28,11.107142857142858,14.490144433865582,70.68181818181817
CA_1,HOBBIES_1_048,28-Day Mean,9.329081632653061,12.887711676046216,59.366883116883116
CA_1,HOBBIES_1_048,Weekday Mean,9.25,12.284572206052365,58.86363636363636
CA_1,HOBBIES_1_049,Last Value,0.4642857142857143,0.823754471047914,100.0
CA_1,HOBBIES_1_049,Seasonal Naive 28,0.6071428571428571,0.9063269671749657,130.76923076923077
CA_1,HOBBIES_1_049,28-Day Mean,0.5714285714285714,0.6813851438692469,123.07692307692308
CA_1,HOBBIES_1_049,Weekday Mean,0.7053571428571429,0.8647357152002322,151.9230769230769
CA_1,HOBBIES_1_050,Last Value,1.5,2.0354009783964297,70.0
CA_1,HOBBIES_1_050,Seasonal Naive 28,1.6071428571428572,2.306822180279306,75.0
CA_1,HOBBIES_1_050,28-Day Mean,1.5000000000000004,2.1644742963573944,70.00000000000003
CA_1,HOBBIES_1_050,Weekday Mean,1.4107142857142858,2.0238532908432725,65.83333333333333
CA_1,HOBBIES_1_051,Last Value,0.17857142857142858,0.4225771273642583,100.0
CA_1,HOBBIES_1_051,Seasonal Naive 28,0.39285714285714285,0.6813851438692469,220.00000000000003
CA_1,HOBBIES_1_051,28-Day Mean,0.3163265306122448,0.38465462908103604,177.14285714285708
CA_1,HOBBIES_1_051,Weekday Mean,0.35714285714285715,0.4406772385447524,200.0
CA_1,HOBBIES_1_052,Last Value,0.21428571428571427,0.4629100498862757,100.0
CA_1,HOBBIES_1_052,Seasonal Naive 28,0.21428571428571427,0.4629100498862757,100.0
CA_1,HOBBIES_1_052,28-Day Mean,0.25510204081632654,0.4344830378784442,119.04761904761905
CA_1,HOBBIES_1_052,Weekday Mean,0.24107142857142858,0.4278267339539621,112.5
CA_1,HOBBIES_1_053,Last Value,0.21428571428571427,1.1338934190276817,100.0
CA_1,HOBBIES_1_053,Seasonal Naive 28,0.2857142857142857,1.164964745021435,133.33333333333331
CA_1,HOBBIES_1_053,28-Day Mean,0.28061224489795916,1.1225881175358363,130.95238095238096
CA_1,HOBBIES_1_053,Weekday Mean,0.2857142857142857,1.1397838140880676,133.33333333333331
CA_1,HOBBIES_1_054,Last Value,0.9285714285714286,0.9636241116594315,1300.0
CA_1,HOBBIES_1_054,Seasonal Naive 28,0.35714285714285715,0.6546536707079771,500.0
CA_1,HOBBIES_1_054,28-Day Mean,0.3775510204081633,0.384654629081036,528.5714285714287
CA_1,HOBBIES_1_054,Weekday Mean,0.4017857142857143,0.4932581184618976,562.5
CA_1,HOBBIES_1_055,Last Value,1.1785714285714286,1.7828548534783835,52.38095238095239
CA_1,HOBBIES_1_055,Seasonal Naive 28,1.5357142857142858,2.5424959615082408,68.25396825396825
CA_1,HOBBIES_1_055,28-Day Mean,1.2704081632653064,1.7656010134726106,56.462585034013614
CA_1,HOBBIES_1_055,Weekday Mean,1.375,1.9888079703322648,61.111111111111114
CA_1,HOBBIES_1_056,Last Value,1.3928571428571428,1.9910514092523364,100.0
CA_1,HOBBIES_1_056,Seasonal Naive 28,1.4285714285714286,1.9639610121239315,102.56410256410255
CA_1,HOBBIES_1_056,28-Day Mean,1.1198979591836733,1.4227560205030065,80.4029304029304
CA_1,HOBBIES_1_056,Weekday Mean,1.3214285714285714,1.6909686573085854,94.87179487179486
CA_1,HOBBIES_1_057,Last Value,0.6428571428571429,0.9258200997725514,100.0
CA_1,HOBBIES_1_057,Seasonal Naive 28,0.7142857142857143,0.9636241116594315,111.11111111111111
CA_1,HOBBIES_1_057,28-Day Mean,0.6071428571428571,0.6813851438692469,94.44444444444444
CA_1,HOBBIES_1_057,Weekday Mean,0.5803571428571429,0.708683386892301,90.27777777777779
CA_1,HOBBIES_1_058,Last Value,0.35714285714285715,0.8017837257372732,100.0
CA_1,HOBBIES_1_058,Seasonal Naive 28,0.7142857142857143,1.164964745021435,200.0
CA_1,HOBBIES_1_058,28-Day Mean,0.5714285714285714,0.7213932098830056,160.0
CA_1,HOBBIES_1_058,Weekday Mean,0.5178571428571429,0.7288689868556626,145.0
CA_1,HOBBIES_1_060,Last Value,0.39285714285714285,0.8660254037844386,100.0
CA_1,HOBBIES_1_060,Seasonal Naive 28,0.6785714285714286,1.0856202966836188,172.72727272727272
CA_1,HOBBIES_1_060,28-Day Mean,0.5714285714285714,0.7726181304565691,145.45454545454547
CA_1,HOBBIES_1_060,Weekday Mean,0.7053571428571429,0.9354143466934853,179.54545454545453
CA_1,HOBBIES_1_061,Last Value,0.07142857142857142,0.2672612419124244,100.0
CA_1,HOBBIES_1_061,Seasonal Naive 28,0.10714285714285714,0.32732683535398854,150.0
CA_1,HOBBIES_1_061,28-Day Mean,0.1632653061224489,0.2600039246171614,228.57142857142847
CA_1,HOBBIES_1_061,Weekday Mean,0.13392857142857142,0.2672612419124244,187.5
CA_1,HOBBIES_1_062,Last Value,0.17857142857142858,0.5,100.0
CA_1,HOBBIES_1_062,Seasonal Naive 28,0.14285714285714285,0.4629100498862757,80.0
CA_1,HOBBIES_1_062,28-Day Mean,0.2040816326530612,0.4883855118277622,114.28571428571428
CA_1,HOBBIES_1_062,Weekday Mean,0.23214285714285715,0.504444531850912,130.0
CA_1,HOBBIES_1_063,Last Value,0.14285714285714285,0.3779644730092272,100.0
CA_1,HOBBIES_1_063,Seasonal Naive 28,0.32142857142857145,0.5669467095138409,225.0
CA_1,HOBBIES_1_063,28-Day Mean,0.2704081632653062,0.35174492149271797,189.28571428571433
CA_1,HOBBIES_1_063,Weekday Mean,0.2767857142857143,0.3779644730092272,193.75
CA_1,HOBBIES_1_064,Last Value,1.3571428571428572,1.625686668105863,70.37037037037037
CA_1,HOBBIES_1_064,Seasonal Naive 28,1.3571428571428572,1.647508942095828,70.37037037037037
CA_1,HOBBIES_1_064,28-Day Mean,1.4489795918367345,1.662920960974688,75.13227513227513
CA_1,HOBBIES_1_064,Weekday Mean,1.4821428571428572,1.701496190331993,76.85185185185185
CA_1,HOBBIES_1_065,Last Value,0.07142857142857142,0.2672612419124244,100.0
CA_1,HOBBIES_1_065,Seasonal Naive 28,0.14285714285714285,0.3779644730092272,200.0
CA_1,HOBBIES_1_065,28-Day Mean,0.1326530612244898,0.25753937681885636,185.71428571428575
CA_1,HOBBIES_1_065,Weekday Mean,0.11607142857142858,0.2714050741709047,162.5
CA_1,HOBBIES_1_066,Last Value,0.6071428571428571,1.5,100.0
CA_1,HOBBIES_1_066,Seasonal Naive 28,1.2142857142857142,2.220038609702865,200.0
CA_1,HOBBIES_1_066,28-Day Mean,1.0892857142857142,1.417366773784602,179.41176470588235
CA_1,HOBBIES_1_066,Weekday Mean,1.1517857142857142,1.466135591079001,189.70588235294116
CA_1,HOBBIES_1_067,Last Value,3.4285714285714284,5.612486080160912,100.0
CA_1,HOBBIES_1_067,Seasonal Naive 28,3.607142857142857,5.704008615501408,105.20833333333333
CA_1,HOBBIES_1_067,28-Day Mean,2.933673469387755,4.656710102593014,85.56547619047619
CA_1,HOBBIES_1_067,Weekday Mean,3.044642857142857,4.574043615882997,88.80208333333334
CA_1,HOBBIES_1_068,Last Value,0.6428571428571429,1.0690449676496976,100.0
CA_1,HOBBIES_1_068,Seasonal Naive 28,1.1428571428571428,1.625686668105863,177.77777777777777
CA_1,HOBBIES_1_068,28-Day Mean,0.7857142857142857,0.9258200997725514,122.22222222222223
CA_1,HOBBIES_1_068,Weekday Mean,0.8571428571428571,1.0055648732357918,133.33333333333331
CA_1,HOBBIES_1_069,Last Value,0.25,0.5669467095138409,100.0
CA_1,HOBBIES_1_069,Seasonal Naive 28,0.6071428571428571,0.944911182523068,242.85714285714283
CA_1,HOBBIES_1_069,28-Day Mean,0.6173469387755102,0.6428571428571429,246.93877551020407
CA_1,HOBBIES_1_069,Weekday Mean,0.5535714285714286,0.6580544918817243,221.42857142857144
CA_1,HOBBIES_1_070,Last Value,0.10714285714285714,0.32732683535398854,100.0
CA_1,HOBBIES_1_070,Seasonal Naive 28,0.10714285714285714,0.32732683535398854,100.0
CA_1,HOBBIES_1_070,28-Day Mean,0.10714285714285714,0.32732683535398854,100.0
CA_1,HOBBIES_1_070,Weekday Mean,0.125,0.33071891388307384,116.66666666666667
CA_1,HOBBIES_1_072,Last Value,0.8928571428571429,1.3228756555322954,100.0
CA_1,HOBBIES_1_072,Seasonal Naive 28,1.0714285714285714,1.535298947157477,120.0
CA_1,HOBBIES_1_072,28-Day Mean,0.7959183673469384,0.999362041402373,89.14285714285711
CA_1,HOBBIES_1_072,Weekday Mean,0.7232142857142857,0.8621505503266651,81.0
CA_1,HOBBIES_1_073,Last Value,0.5,0.8451542547285166,100.0
CA_1,HOBBIES_1_073,Seasonal Naive 28,0.75,1.0522085616183026,150.0
CA_1,HOBBIES_1_073,28-Day Mean,0.6147959183673469,0.6823204705193858,122.95918367346938
CA_1,HOBBIES_1_073,Weekday Mean,0.5535714285714286,0.6813851438692469,110.71428571428572
CA_1,HOBBIES_1_074,Last Value,0.8928571428571429,1.3758114488755873,100.0
CA_1,HOBBIES_1_074,Seasonal Naive 28,1.3928571428571428,1.742330131092924,156.0
CA_1,HOBBIES_1_074,28-Day Mean,1.0459183673469388,1.1450871101343856,117.14285714285715
CA_1,HOBBIES_1_074,Weekday Mean,1.125,1.2947352183803011,126.0
CA_1,HOBBIES_1_075,Last Value,0.35714285714285715,0.8017837257372732,100.0
CA_1,HOBBIES_1_075,Seasonal Naive 28,0.6785714285714286,0.9819805060619657,190.0
CA_1,HOBBIES_1_075,28-Day Mean,0.5892857142857144,0.7258000511750563,165.00000000000003
CA_1,HOBBIES_1_075,Weekday Mean,0.5625,0.7180703308172536,157.5
CA_1,HOBBIES_1_076,Last Value,2.25,2.4275207811380612,300.0
CA_1,HOBBIES_1_076,Seasonal Naive 28,1.0,1.439245834257849,133.33333333333331
